subject,class,split,umap1,umap2
28,PainArm,train,2.2946846,1.0701907
28,PainHand,train,0.94198674,-0.36242396
28,PainArm,train,0.87053937,-2.5978107
29,NoPain,train,-1.4148006,-1.951099
29,NoPain,train,-1.4258999,-1.9383734
29,NoPain,train,-0.2350122,-3.3787158
29,NoPain,train,-1.921895,-2.0382724
29,NoPain,train,0.102068916,-2.4983106
29,NoPain,train,0.8553586,-1.7820983
29,NoPain,train,-2.017158,-2.404563
29,NoPain,train,0.2484412,-2.368971
29,NoPain,train,2.2322412,0.09221578
29,NoPain,train,0.8119518,0.42405245
29,NoPain,train,0.19400162,-0.2902193
29,NoPain,train,0.7923997,0.39663082
29,PainHand,train,3.3308434,1.9828378
29,PainHand,train,3.1593995,1.9335675
29,PainArm,train,2.5862381,1.3431355
29,PainArm,train,2.265369,1.291228
29,PainHand,train,3.521682,1.7261409
29,PainHand,train,1.796542,1.5387691
29,PainArm,train,1.3820434,-0.092018574
29,PainHand,train,4.6263423,0.5475602
29,PainHand,train,3.9396117,0.28663248
29,PainHand,train,0.6151693,0.38438106
29,PainArm,train,0.8923362,0.6376639
29,PainHand,train,3.6704516,0.3383777
29,PainHand,train,0.38712633,0.9069906
29,PainArm,train,2.9842336,-1.0350511
29,PainHand,train,1.248358,0.15670215
29,PainArm,train,2.6615355,-1.1250634
29,PainArm,train,2.6256533,-1.3019
29,PainArm,train,1.6446849,-0.97274387
29,PainArm,train,2.454435,-0.56954455
29,PainArm,train,2.2778804,-1.3443909
29,PainArm,train,1.9141968,0.87751853
29,PainHand,train,2.8685317,-1.4954149
29,PainHand,train,2.2878873,-0.5552363
29,PainArm,train,1.9504194,0.2915315
30,NoPain,train,1.0167897,-0.8136421
30,NoPain,train,-1.5587931,-2.1378999
30,NoPain,train,1.5400529,-2.849085
30,NoPain,train,1.1097362,-3.2933116
30,NoPain,train,-1.9725122,-2.9061737
30,NoPain,train,1.9403044,-2.5514114
30,NoPain,train,3.707754,-1.8683245
30,NoPain,train,-0.95383775,-2.45646
30,NoPain,train,-0.49540573,0.19763176
30,NoPain,train,0.63385624,-2.8876903
30,NoPain,train,0.988414,-2.9192226
30,NoPain,train,-1.3819797,-2.4072816
30,PainArm,train,-0.57018507,-0.6141098
30,PainArm,train,3.3861887,0.6991902
30,PainHand,train,2.069713,-0.07215673
30,PainHand,train,0.60625213,-0.634905
30,PainArm,train,1.0911814,0.8041198
30,PainArm,train,0.5132756,-0.3182615
30,PainHand,train,0.3774818,0.22183898
30,PainHand,train,4.4259887,0.2534884
30,PainArm,train,1.0509601,-0.19591603
30,PainArm,train,-1.3216852,-1.9737142
30,PainHand,train,-0.112490036,1.0744821
30,PainHand,train,1.9222493,-0.32430696
30,PainArm,train,1.6992333,-0.1727575
30,PainArm,train,-1.2819148,-2.9501004
30,PainHand,train,0.8659383,-1.8873303
30,PainArm,train,0.6115384,2.1281893
30,PainArm,train,2.187472,0.6530779
30,PainHand,train,1.9733748,0.69884616
30,PainHand,train,1.0825038,0.5936095
30,PainHand,train,-0.12394617,0.21255015
30,PainArm,train,2.1938937,-0.14309572
30,PainHand,train,2.6691093,0.46189356
30,PainHand,train,4.7592683,0.19550012
30,PainArm,train,1.9751713,-0.08501062
34,NoPain,train,0.02107002,-0.0036846134
34,NoPain,train,0.33459908,0.08816731
34,NoPain,train,-0.57465714,-0.22707854
34,NoPain,train,0.3664059,0.10847601
34,NoPain,train,-0.7244925,-1.214002
34,NoPain,train,-0.49527216,-3.248216
34,NoPain,train,0.2304527,-1.5518137
34,NoPain,train,1.8207436,-0.600706
34,NoPain,train,-2.028457,-2.8509567
34,NoPain,train,-0.37259072,-3.1847942
34,NoPain,train,0.9599315,-0.33680105
34,NoPain,train,-0.56881195,-1.2189811
34,PainHand,train,3.4209452,1.4812837
34,PainHand,train,1.9575413,-0.28283137
34,PainArm,train,-0.36503762,-0.3275621
34,PainArm,train,3.3058107,2.0037844
34,PainHand,train,2.3816328,1.4299465
34,PainHand,train,0.21451172,0.22022131
34,PainArm,train,3.432437,1.8953122
34,PainArm,train,2.6507325,1.4583875
34,PainHand,train,4.8742547,0.36711863
34,PainArm,train,0.679529,0.31977493
34,PainHand,train,4.240437,0.103327245
34,PainArm,train,-0.130774,-0.15262096
34,PainArm,train,0.31265533,0.15085725
34,PainHand,train,4.370119,0.71361816
34,PainHand,train,2.8774638,-1.6754247
34,PainHand,train,2.8756347,-0.5606637
34,PainArm,train,0.92694986,0.20556253
34,PainArm,train,3.717296,-0.48813602
34,PainHand,train,1.7966477,-0.26709098
34,PainArm,train,1.556802,-0.4082158
34,PainArm,train,3.2270465,-1.4654243
34,PainHand,train,2.7700388,-1.6864036
34,PainArm,train,2.9966707,-1.8134205
34,PainHand,train,3.3758342,-1.8634354
36,NoPain,train,3.4910126,-0.69645727
36,NoPain,train,2.0831988,-1.6300133
36,NoPain,train,0.33396104,-2.348745
36,NoPain,train,2.2946742,-0.9513988
36,NoPain,train,2.3766043,-1.730049
36,NoPain,train,3.8562503,0.5932603
36,NoPain,train,2.9238636,-0.06037353
36,NoPain,train,4.996267,-0.19405712
36,NoPain,train,-0.8911108,-2.207607
36,NoPain,train,-1.3706086,-3.5425766
36,NoPain,train,2.926574,0.54732627
36,NoPain,train,2.731512,-1.1720574
36,PainArm,train,3.7825534,0.38702857
36,PainArm,train,3.7657366,-0.011974824
36,PainHand,train,2.0358377,0.9140387
36,PainHand,train,1.9964302,0.3675049
36,PainArm,train,2.1449842,-0.7663933
36,PainArm,train,0.6944482,2.4382174
36,PainArm,train,3.0217412,0.57145697
36,PainArm,train,0.17454393,-2.2621858
36,PainHand,train,2.7920105,0.25787646
36,PainArm,train,0.68053234,2.541914
36,PainArm,train,-1.5557543,-3.3327503
36,PainHand,train,-0.6123296,-1.9989618
36,PainHand,train,-1.5540929,-3.3581438
36,PainHand,train,0.030088749,-1.1390231
36,PainArm,train,3.8287394,0.11814043
36,PainHand,train,-0.50322545,-0.69678676
36,PainHand,train,0.01860768,-0.5831495
36,PainHand,train,0.8115195,-0.68060595
36,PainHand,train,0.71967685,-0.72436774
36,PainHand,train,1.3215301,-0.48391068
36,PainArm,train,0.55006796,0.38757032
36,PainArm,train,2.7250729,-0.874509
36,PainHand,train,2.8089812,-0.88729554
36,PainArm,train,1.3607658,-0.20942423
37,NoPain,train,-1.329603,-2.044722
37,NoPain,train,-1.8514037,-2.3402236
37,NoPain,train,-1.3517066,-2.1615944
37,NoPain,train,2.7668676,0.4393329
37,NoPain,train,-0.64584213,-1.9702189
37,NoPain,train,-0.47544438,-2.5394692
37,NoPain,train,2.6681833,-1.9415189
37,NoPain,train,-1.7231146,-2.7442536
37,NoPain,train,2.1546118,-2.1696332
37,NoPain,train,-0.06640767,-1.2036616
37,NoPain,train,1.4024347,-2.0234475
37,NoPain,train,1.4445306,-2.8110635
37,PainArm,train,2.7463362,0.52302474
37,PainArm,train,4.881359,0.25674537
37,PainHand,train,0.32190666,1.3113813
37,PainHand,train,-0.0794497,-2.5833154
37,PainArm,train,-0.19430663,-2.4544885
37,PainArm,train,0.5741604,1.5365188
37,PainHand,train,0.11587931,1.2125905
37,PainHand,train,1.4346769,0.5290363
37,PainArm,train,2.3142405,-1.2425241
37,PainArm,train,2.227688,-1.3766876
37,PainHand,train,1.0392957,-0.94827056
37,PainHand,train,0.79187566,1.2142322
37,PainArm,train,3.6542358,-0.03078803
37,PainArm,train,1.0645223,-2.6097648
37,PainHand,train,-0.07534698,-2.3712146
37,PainArm,train,0.7773361,-1.6417087
37,PainArm,train,3.6585999,-0.51132965
37,PainHand,train,0.4646947,-1.7015989
37,PainHand,train,1.7531546,-1.4537822
37,PainHand,train,1.0135889,-2.495664
37,PainArm,train,0.0014809038,-2.7887046
37,PainHand,train,3.8310232,-0.737395
37,PainHand,train,3.308114,-1.2968627
37,PainArm,train,2.1718044,-0.657367
41,NoPain,train,-0.06613442,-3.25894
41,NoPain,train,0.008759473,-3.231504
41,NoPain,train,-0.54544586,-3.1446567
41,NoPain,train,-0.5436022,-2.965834
41,NoPain,train,-1.4431183,-2.5477245
41,NoPain,train,-1.6158534,-3.3506777
41,NoPain,train,0.05558532,-2.3027728
41,NoPain,train,0.13156389,-2.227393
41,NoPain,train,-1.2664465,-2.8750246
41,NoPain,train,0.774103,-2.1562197
41,NoPain,train,0.09987075,-1.8623776
41,NoPain,train,-0.028766673,0.93347156
41,PainHand,train,3.2361977,1.4671831
41,PainHand,train,0.43972537,-1.5945451
41,PainArm,train,0.7169462,0.2767154
41,PainArm,train,2.391545,-1.527714
41,PainHand,train,1.0710804,2.5176713
41,PainHand,train,-0.43738574,-2.1968966
41,PainArm,train,2.6542728,0.32235214
41,PainHand,train,3.1030347,0.6800208
41,PainHand,train,4.6153936,0.03581417
41,PainHand,train,-1.4225168,-3.4648664
41,PainArm,train,0.025837723,1.1936876
41,PainHand,train,2.324391,0.21624126
41,PainHand,train,0.12974446,-2.2337282
41,PainArm,train,2.231002,-1.5280716
41,PainHand,train,0.3360689,-0.41861534
41,PainArm,train,1.5088943,0.6680714
41,PainArm,train,2.4590087,-1.123003
41,PainArm,train,3.3229473,-0.09897623
41,PainArm,train,2.1779592,-1.5184473
41,PainArm,train,0.52905345,-2.1401975
41,PainArm,train,4.4136224,-0.41783416
41,PainHand,train,2.945598,-1.7058291
41,PainHand,train,2.4020777,-0.58746433
41,PainArm,train,2.417195,-0.16742267
42,NoPain,train,-1.0942321,-2.3965728
42,NoPain,train,-1.0614257,-3.0021856
42,NoPain,train,-0.5347834,-2.9583454
42,NoPain,train,-1.2815281,-2.7877686
42,NoPain,train,-1.432464,-2.2255034
42,NoPain,train,-0.6870397,-2.2869356
42,NoPain,train,-1.4859037,-2.2043173
42,NoPain,train,0.94528383,-3.374742
42,NoPain,train,-1.6039183,-2.4695709
42,NoPain,train,-0.12087224,-2.3001552
42,NoPain,train,4.848419,0.5651381
42,NoPain,train,-0.5137063,-1.4555004
42,PainArm,train,3.0629258,-0.87993044
42,PainArm,train,3.1865988,1.4090375
42,PainHand,train,3.2557826,0.8102299
42,PainHand,train,4.200697,0.53216326
42,PainArm,train,-0.030072343,1.099514
42,PainArm,train,3.6275077,0.5821248
42,PainHand,train,2.4723396,-1.3690175
42,PainHand,train,2.615832,-0.9138846
42,PainArm,train,0.6237835,1.1074119
42,PainArm,train,1.065423,-2.1781895
42,PainHand,train,3.3407447,0.71311694
42,PainHand,train,3.9247272,1.0247265
42,PainArm,train,3.3091033,-1.296394
42,PainArm,train,0.5775068,-1.1835495
42,PainHand,train,1.105862,-1.047875
42,PainArm,train,0.5382179,-0.9579598
42,PainArm,train,2.6240375,-0.24157979
42,PainHand,train,0.1656257,-0.98740387
42,PainHand,train,0.619442,-1.8390055
42,PainHand,train,0.04425292,-0.99058884
42,PainArm,train,0.2730396,-0.9352869
42,PainHand,train,1.8255733,-0.7988552
42,PainHand,train,0.73427445,0.6272557
42,PainArm,train,1.2340254,-2.3922036
43,NoPain,train,-2.0862525,-2.1606045
43,NoPain,train,0.15576446,-0.386611
43,NoPain,train,-1.3704535,-1.9925464
43,NoPain,train,-1.4211951,-1.9999763
43,NoPain,train,-1.4160299,-1.7280556
43,NoPain,train,-0.1665273,-0.412874
43,NoPain,train,-2.0358322,-1.9272658
43,NoPain,train,-0.31815925,-1.8860852
43,NoPain,train,0.7621716,-2.934875
43,NoPain,train,-2.1699698,-2.0492663
43,NoPain,train,-0.88929385,-3.4660537
43,NoPain,train,-1.1804435,-3.0239024
43,PainHand,train,2.4007506,1.297928
43,PainHand,train,1.2110353,-0.31354022
43,PainArm,train,0.6578353,-0.17676549
43,PainArm,train,2.1336362,0.74714726
43,PainHand,train,1.7011337,0.25038612
43,PainHand,train,0.9729913,1.5150528
43,PainArm,train,3.5368736,1.1663768
43,PainArm,train,2.841586,1.0348608
43,PainHand,train,0.70224714,2.5597599
43,PainArm,train,1.8025135,-0.7542006
43,PainHand,train,2.1651688,-0.9109058
43,PainArm,train,1.7891527,-0.46278
43,PainArm,train,3.2355494,-0.020551322
43,PainHand,train,1.2946657,-0.9438937
43,PainHand,train,3.243942,-1.5148294
43,PainHand,train,3.999078,-1.5017744
43,PainArm,train,2.6450765,-1.4221551
43,PainArm,train,4.2654305,-0.32426932
43,PainHand,train,2.893902,-1.3650155
43,PainArm,train,1.071499,1.7195916
43,PainArm,train,3.440973,-1.7973745
43,PainHand,train,2.7956991,-1.184861
43,PainArm,train,3.694896,-1.6383356
43,PainHand,train,4.4083467,-0.6661315
44,NoPain,train,-2.2318182,-2.2642262
44,NoPain,train,-2.2183993,-2.349331
44,NoPain,train,-2.2422686,-2.26487
44,NoPain,train,-2.1841586,-2.4671502
44,NoPain,train,-2.2181346,-2.367335
44,NoPain,train,1.4598347,0.7008215
44,NoPain,train,3.2237809,-0.90555686
44,NoPain,train,-0.8211501,-2.2324631
44,NoPain,train,3.2590837,-0.97031087
44,NoPain,train,3.1622627,-0.55639225
44,NoPain,train,0.15031667,-0.81088805
44,NoPain,train,0.026370363,-1.4278638
44,PainArm,train,-1.9571846,-1.7757288
44,PainArm,train,1.3657407,-2.2501252
44,PainHand,train,4.563745,0.65637714
44,PainHand,train,1.3132057,-0.9998636
44,PainArm,train,-0.3616937,-0.31856257
44,PainArm,train,3.5174668,-1.9967469
44,PainArm,train,3.2119062,0.8402398
44,PainArm,train,2.9050052,0.15812273
44,PainHand,train,4.2606716,0.4513411
44,PainArm,train,0.2596306,-0.7477244
44,PainArm,train,3.5169587,-0.054477435
44,PainHand,train,2.6015086,-0.13390082
44,PainHand,train,3.5223627,0.218484
44,PainHand,train,3.8371987,-1.5939568
44,PainArm,train,2.9745543,-0.12046023
44,PainHand,train,2.9756753,0.9004092
44,PainHand,train,1.4747212,2.03251
44,PainHand,train,0.7970351,2.621007
44,PainArm,train,3.8670974,-0.6434199
44,PainHand,train,4.0519676,0.45165738
44,PainArm,train,2.5183325,0.08569147
44,PainArm,train,2.304975,0.5294137
44,PainHand,train,3.5598776,-0.15005971
44,PainHand,train,3.0529628,-0.55939966
45,NoPain,train,2.9592643,-2.1509762
45,NoPain,train,0.1256103,-3.1328497
45,NoPain,train,-1.2438087,-3.2956998
45,NoPain,train,1.288019,-2.3429673
45,NoPain,train,2.6782289,-2.3397348
45,NoPain,train,1.9174343,-0.95067906
45,NoPain,train,0.016940625,1.6056696
45,NoPain,train,1.3021551,-1.8640449
45,NoPain,train,-1.1065886,-2.9843845
45,NoPain,train,0.4337546,-1.8458846
45,NoPain,train,0.071381845,-2.316566
45,NoPain,train,-1.2391243,-2.7482796
45,PainHand,train,3.817265,0.003850975
45,PainHand,train,-0.22925813,0.49992675
45,PainArm,train,3.2291155,-0.014099212
45,PainArm,train,2.9541678,1.8403845
45,PainHand,train,0.9698178,0.121628396
45,PainHand,train,-0.43708095,-1.967134
45,PainArm,train,0.239574,-1.8439815
45,PainHand,train,1.3713123,0.24611323
45,PainHand,train,4.7124357,0.33582512
45,PainHand,train,-0.49026775,-2.272469
45,PainArm,train,0.127928,1.5562383
45,PainHand,train,4.396308,0.8237651
45,PainHand,train,-0.17068462,-1.9662243
45,PainArm,train,2.992962,1.9022224
45,PainHand,train,0.10439902,-0.43746293
45,PainArm,train,-0.56167555,-1.2866975
45,PainArm,train,2.6990566,-0.7455929
45,PainArm,train,1.1693856,-1.535409
45,PainArm,train,2.8612473,1.2240183
45,PainArm,train,1.2890857,0.33456236
45,PainArm,train,1.5384178,1.8131213
45,PainHand,train,1.4916898,0.24835643
45,PainHand,train,1.03139,-0.09755482
45,PainArm,train,2.7902155,1.2395539
46,NoPain,train,-0.5773096,0.3657649
46,NoPain,train,-0.65113366,0.34712768
46,NoPain,train,-0.7130159,0.31914812
46,NoPain,train,-0.632088,0.41217235
46,NoPain,train,-0.5993804,0.47437438
46,NoPain,train,0.7884392,1.1881754
46,NoPain,train,0.8552802,-1.1164424
46,NoPain,train,1.8877133,-1.1466691
46,NoPain,train,3.7388062,-1.225014
46,NoPain,train,2.170361,-1.6878973
46,NoPain,train,-0.24751191,-2.4306197
46,NoPain,train,3.2522714,-1.6723976
46,PainArm,train,-0.60840434,0.46292698
46,PainArm,train,0.72272956,1.1040115
46,PainHand,train,-0.3943542,0.35531545
46,PainHand,train,1.0832452,0.7810257
46,PainArm,train,1.0851129,0.56618136
46,PainArm,train,2.5711312,-0.012715092
46,PainHand,train,2.4093142,0.2562824
46,PainHand,train,0.7029278,-1.446771
46,PainArm,train,-1.2745724,-1.2021003
46,PainArm,train,-1.4086661,-1.3925958
46,PainHand,train,-1.4863265,-1.4667461
46,PainHand,train,-1.3582805,-2.4860392
46,PainArm,train,-1.0635058,-3.3374841
46,PainArm,train,-1.1767,-3.3626502
46,PainHand,train,0.58922094,-2.9351475
46,PainArm,train,1.0513008,-2.5496948
46,PainArm,train,1.2669449,1.6106873
46,PainHand,train,1.8035741,-2.4104543
46,PainHand,train,3.5017555,-1.4681222
46,PainHand,train,4.231684,-1.3013335
46,PainArm,train,4.153973,-0.9657895
46,PainHand,train,1.3988895,1.7925984
46,PainHand,train,3.4105551,-1.6287092
46,PainArm,train,2.756502,-1.6860027
47,NoPain,train,-0.63220257,0.30335182
47,NoPain,train,-0.8564285,-1.3643548
47,NoPain,train,-0.34072778,-0.09821038
47,NoPain,train,-2.1171358,-1.907121
47,NoPain,train,-2.215913,-1.9946221
47,NoPain,train,-1.6550885,-2.4699817
47,NoPain,train,1.0683136,-1.7109793
47,NoPain,train,-0.04531849,-0.6865382
47,NoPain,train,1.7651533,-0.28911728
47,NoPain,train,0.24755289,-0.21831548
47,NoPain,train,-0.5894935,-2.7849774
47,NoPain,train,-0.52536416,-1.664719
47,PainArm,train,0.20486781,1.4655707
47,PainArm,train,1.5282204,1.7225761
47,PainHand,train,0.7375123,-1.311299
47,PainHand,train,1.7829653,-1.2649044
47,PainArm,train,0.67272276,0.12475408
47,PainArm,train,3.476482,-1.3980371
47,PainArm,train,3.2313256,-1.6830966
47,PainArm,train,3.6215727,-0.09235839
47,PainHand,train,1.7455593,0.047076523
47,PainArm,train,2.8860636,-0.36999246
47,PainArm,train,3.5144486,-0.27933168
47,PainHand,train,-0.5217379,-2.176022
47,PainHand,train,-0.4625088,-0.7712971
47,PainHand,train,-1.2261816,-1.2494406
47,PainArm,train,3.1820898,-1.638122
47,PainHand,train,2.8732715,0.87594837
47,PainHand,train,4.284828,-0.59193945
47,PainHand,train,3.3946576,-1.8633686
47,PainHand,train,3.8400056,-1.6146975
47,PainHand,train,4.1859646,-1.41044
47,PainArm,train,2.426514,-0.0023229094
47,PainArm,train,3.339987,-1.2339865
47,PainHand,train,3.2788854,-1.1284628
47,PainArm,train,4.745943,0.3054807
48,NoPain,train,0.7827275,-3.0694172
48,NoPain,train,-1.5565845,-2.8320475
48,NoPain,train,-0.43652022,-3.040654
48,NoPain,train,-0.8009436,-2.1113362
48,NoPain,train,1.1356717,-2.9320812
48,NoPain,train,-1.2249811,-3.3285234
48,NoPain,train,1.7960365,-1.6352946
48,NoPain,train,0.14938119,-1.3066523
48,NoPain,train,0.007058397,-1.9650038
48,NoPain,train,-1.2135162,-2.7463796
48,NoPain,train,5.033384,-0.055465527
48,NoPain,train,0.12135611,-0.44676724
48,PainHand,train,2.6819055,1.8668573
48,PainHand,train,1.334671,1.5437335
48,PainArm,train,2.5662372,-0.6714918
48,PainArm,train,3.327172,1.8187144
48,PainHand,train,1.9478625,0.85125643
48,PainHand,train,-1.2967759,-1.2643152
48,PainArm,train,0.6593961,0.033420525
48,PainHand,train,3.006813,1.1402012
48,PainHand,train,2.9089684,0.4104532
48,PainHand,train,-0.179816,-1.1450336
48,PainArm,train,0.917332,-1.7592741
48,PainHand,train,3.2219303,-0.4035242
48,PainHand,train,-0.9726004,-1.6905769
48,PainArm,train,2.5166538,-1.870604
48,PainHand,train,0.14900199,-2.9865198
48,PainArm,train,0.41195825,-2.0319943
48,PainArm,train,2.8931274,0.9907402
48,PainArm,train,0.41425607,-1.8952368
48,PainArm,train,2.4029322,-0.18807353
48,PainArm,train,3.2512364,-0.46870667
48,PainArm,train,0.8353851,2.5075104
48,PainHand,train,0.30637366,0.36106187
48,PainHand,train,1.2663211,0.76522636
48,PainArm,train,2.4454505,-0.31629395
49,NoPain,train,5.0401587,0.072762616
49,NoPain,train,1.3113734,-2.4978902
49,NoPain,train,-1.644494,-3.018477
49,NoPain,train,-1.4533753,-3.4528406
49,NoPain,train,-1.3966608,-3.6534672
49,NoPain,train,0.047493223,-3.0847366
49,NoPain,train,0.5720486,-2.3861012
49,NoPain,train,-1.1805542,-3.0454078
49,NoPain,train,0.105410054,-0.18401422
49,NoPain,train,-1.0691361,-1.7388502
49,NoPain,train,0.33434197,1.7406592
49,NoPain,train,1.025987,-0.81877506
49,PainArm,train,-0.5049645,0.33571792
49,PainArm,train,2.1930885,0.824515
49,PainHand,train,2.925993,1.5891153
49,PainHand,train,2.259588,1.161566
49,PainArm,train,3.1097193,-1.663087
49,PainArm,train,3.145086,-1.185125
49,PainHand,train,1.7968223,1.5547999
49,PainHand,train,3.9007223,0.45044592
49,PainArm,train,2.2666743,-0.88533425
49,PainArm,train,0.9000395,-1.7169303
49,PainHand,train,1.187576,-1.2285283
49,PainHand,train,2.1185865,-0.24650109
49,PainArm,train,3.548816,-0.44555637
49,PainArm,train,3.4142048,-0.9414409
49,PainHand,train,3.5953858,-0.5934411
49,PainArm,train,3.7865288,-0.09288265
49,PainArm,train,3.1631298,-2.2177112
49,PainHand,train,1.0132447,0.5304509
49,PainHand,train,1.1521485,0.5950671
49,PainHand,train,0.6124459,-0.5532507
49,PainArm,train,-2.0080106,-1.8447244
49,PainHand,train,0.5202797,-0.31504223
49,PainHand,train,-0.1394179,1.0247142
49,PainArm,train,-0.035761155,1.1100647
52,NoPain,train,-1.0492141,-2.5596662
52,NoPain,train,0.16330907,-2.4613576
52,NoPain,train,-1.3462299,-1.8777567
52,NoPain,train,-1.1335244,-1.6369698
52,NoPain,train,-1.3281063,-1.6689602
52,NoPain,train,-1.6434095,-2.3375654
52,NoPain,train,1.1599209,-0.96703583
52,NoPain,train,-0.85076874,-0.9561829
52,NoPain,train,0.265618,-3.108492
52,NoPain,train,-1.7328236,-2.6951764
52,NoPain,train,-0.12473943,-2.9028766
52,NoPain,train,-0.6077847,-1.8441987
52,PainArm,train,-0.5959798,0.049387675
52,PainArm,train,0.67771333,1.3747665
52,PainHand,train,0.8564769,1.0484642
52,PainHand,train,0.47794706,0.59333014
52,PainArm,train,0.45652792,-1.1530138
52,PainArm,train,0.7523086,2.540869
52,PainHand,train,3.1222668,-0.33703327
52,PainHand,train,3.6092513,-0.8969264
52,PainArm,train,3.2957103,0.17872167
52,PainArm,train,3.186636,0.52577984
52,PainHand,train,1.869411,0.8345811
52,PainHand,train,3.3074617,0.8587125
52,PainArm,train,3.1010075,0.63002026
52,PainArm,train,2.3415792,0.2004974
52,PainHand,train,4.815556,0.31433192
52,PainArm,train,1.3311936,-0.9052084
52,PainArm,train,4.2076964,-0.4270412
52,PainHand,train,3.8143973,-0.30939895
52,PainHand,train,-0.5470511,-2.066931
52,PainHand,train,-1.6582083,-2.310336
52,PainArm,train,-1.5141228,-3.2674243
52,PainHand,train,2.6420238,-1.828948
52,PainHand,train,3.91908,-0.73369974
52,PainArm,train,-0.14701651,-1.3052312
53,NoPain,train,-0.6980311,-1.3449644
53,NoPain,train,0.39647698,-1.2871733
53,NoPain,train,0.390615,-1.9697989
53,NoPain,train,-0.91138613,-2.068107
53,NoPain,train,-1.4009702,-2.237377
53,NoPain,train,-1.9816979,-2.566868
53,NoPain,train,-1.8808379,-2.6527772
53,NoPain,train,-1.453801,-2.5701296
53,NoPain,train,3.0881479,-0.5226313
53,NoPain,train,0.9356778,-1.2194263
53,NoPain,train,0.38569188,-2.801159
53,NoPain,train,-1.9293839,-2.3543897
53,PainHand,train,3.7863374,0.8032453
53,PainHand,train,-0.7228923,-2.174799
53,PainArm,train,1.7508389,1.2937628
53,PainArm,train,3.3454413,1.164066
53,PainHand,train,3.3286157,1.3277832
53,PainHand,train,2.2894154,1.250673
53,PainArm,train,3.5865915,0.47765458
53,PainArm,train,3.4666047,0.6576321
53,PainHand,train,-0.39594778,-2.0093405
53,PainArm,train,-0.26969597,1.4189293
53,PainHand,train,0.53444475,0.27014074
53,PainArm,train,0.1183744,-1.139683
53,PainArm,train,-0.07792169,-1.5668968
53,PainHand,train,3.855412,-0.15485743
53,PainHand,train,3.1337256,0.06360538
53,PainHand,train,0.9466003,2.5472383
53,PainArm,train,0.39462972,-0.773351
53,PainArm,train,1.5413918,0.66757643
53,PainHand,train,0.23787294,-1.4303983
53,PainArm,train,0.49191466,-2.9203985
53,PainArm,train,1.1740899,1.0360873
53,PainHand,train,4.3277617,-0.75443465
53,PainArm,train,3.4944139,-1.0894427
53,PainHand,train,4.0446415,-0.25139543
55,NoPain,train,-0.29917073,-2.091789
55,NoPain,train,0.25950173,-1.9822755
55,NoPain,train,0.66778785,-1.0532957
55,NoPain,train,0.7469692,-0.8864849
55,NoPain,train,0.46099567,-1.7414037
55,NoPain,train,1.8556172,-0.38327667
55,NoPain,train,3.67124,0.26080996
55,NoPain,train,-1.5970134,-2.953881
55,NoPain,train,-1.7546399,-2.6106591
55,NoPain,train,-0.8750005,-2.4395783
55,NoPain,train,0.86156034,-0.1928774
55,NoPain,train,3.3635607,-0.8765266
55,PainHand,train,2.9868379,-0.31324625
55,PainHand,train,0.2116191,1.2012863
55,PainArm,train,0.8766044,-1.4604769
55,PainArm,train,3.4616528,-1.7090222
55,PainHand,train,3.5606005,-1.0394226
55,PainHand,train,2.4530647,-0.32907835
55,PainArm,train,3.2379212,-2.0430636
55,PainHand,train,1.6931964,1.5789878
55,PainHand,train,-0.2467539,-1.7112259
55,PainHand,train,1.0257423,-1.2273939
55,PainArm,train,-0.73635703,-1.7415324
55,PainHand,train,2.4643774,-1.2200719
55,PainHand,train,-0.77778345,-2.4619234
55,PainArm,train,0.6964942,2.5659165
55,PainHand,train,-1.6986873,-2.268636
55,PainArm,train,0.11281654,0.07643779
55,PainArm,train,4.1096444,0.35475948
55,PainArm,train,0.31889373,0.98758763
55,PainArm,train,-1.5787139,-3.5144641
55,PainArm,train,4.6338925,0.13374065
55,PainArm,train,1.9736556,-2.3137732
55,PainHand,train,4.3642616,0.4314972
55,PainHand,train,-0.34714088,-2.9291327
55,PainArm,train,3.5543952,0.20363402
56,NoPain,train,-2.1689646,-1.8408555
56,NoPain,train,-2.1484032,-2.1043494
56,NoPain,train,-1.2729206,-1.4877772
56,NoPain,train,-2.0339403,-1.9775995
56,NoPain,train,-1.3209139,-1.8590128
56,NoPain,train,1.7644042,-1.0657016
56,NoPain,train,4.1962495,-0.045405224
56,NoPain,train,1.6751292,0.93892145
56,NoPain,train,2.1575816,-1.3104773
56,NoPain,train,-1.428148,-1.2982638
56,NoPain,train,2.4076192,-0.040177155
56,NoPain,train,1.1889094,-1.7822714
56,PainArm,train,0.00833999,1.7667042
56,PainArm,train,-1.2695286,-2.1471274
56,PainHand,train,0.102776274,-1.1437346
56,PainHand,train,-0.85274214,-0.32014894
56,PainArm,train,4.8280287,0.44728947
56,PainArm,train,0.4778514,-0.59755176
56,PainHand,train,1.764858,1.3994465
56,PainHand,train,2.8780432,-1.6790831
56,PainArm,train,2.0370781,-1.7913381
56,PainArm,train,2.41301,-1.9907866
56,PainHand,train,0.30065584,0.39681825
56,PainHand,train,2.9870815,-1.6840701
56,PainArm,train,0.4862617,-2.7189512
56,PainArm,train,2.3542333,0.12578893
56,PainHand,train,2.9317243,0.30543905
56,PainArm,train,2.4892704,-0.22640166
56,PainArm,train,1.517266,-0.47390315
