subject,class,split,umap1,umap2
30,NoPain,train,11.979262,-5.504918
30,NoPain,train,17.184286,2.7452269
30,NoPain,train,9.636745,-4.3912587
30,NoPain,train,9.613666,-4.4009585
30,NoPain,train,15.107076,4.513221
30,NoPain,train,9.141715,-4.4591084
30,NoPain,train,11.978051,-5.471183
30,PainArm,train,17.877483,1.4489961
30,PainArm,train,0.5402587,-6.2597113
30,PainHand,train,17.85317,1.4585006
30,PainHand,train,9.575156,-4.389903
30,PainArm,train,-3.6522202,4.574956
30,PainArm,train,11.90514,-5.0532055
30,PainHand,train,9.554331,-4.3893194
30,PainHand,train,11.099944,14.405672
30,PainArm,train,11.909398,-4.9980383
30,PainArm,train,11.849247,-4.8968773
30,PainHand,train,13.761922,-3.8765616
30,PainHand,train,9.174319,-4.4362707
30,PainArm,train,8.70039,-4.541873
30,PainArm,train,8.72049,-4.5383267
30,PainHand,train,16.898783,3.178697
30,PainArm,train,17.156532,-0.9505506
30,PainArm,train,8.581382,-4.6067142
30,PainHand,train,8.599247,-4.6057296
30,PainHand,train,16.162235,3.7520552
30,PainHand,train,9.602211,-4.3934693
30,PainArm,train,17.827307,0.10627396
30,PainHand,train,8.641299,-4.577862
30,PainHand,train,7.5920095,21.016575
30,PainArm,train,8.630908,-4.5762115
34,NoPain,train,13.978894,-3.7279732
34,NoPain,train,16.724987,-1.4201251
34,NoPain,train,15.604859,-2.729367
34,NoPain,train,15.607226,-2.7248547
34,NoPain,train,12.313441,-8.977539
34,NoPain,train,16.750813,-1.3096578
34,NoPain,train,9.575928,7.334785
34,NoPain,train,16.90712,-1.1881123
34,NoPain,train,15.0842085,4.504807
34,NoPain,train,17.251585,-0.8446076
34,NoPain,train,15.649929,-2.6620698
34,NoPain,train,12.12821,-7.895144
34,PainHand,train,1.40369,19.559742
34,PainHand,train,14.055022,4.3193836
34,PainArm,train,16.423677,3.5732887
34,PainArm,train,7.6422396,21.126612
34,PainHand,train,10.914265,17.307405
34,PainHand,train,10.256742,4.3481836
34,PainArm,train,4.339381,20.837204
34,PainArm,train,10.337326,19.562943
34,PainHand,train,-4.9411764,7.165923
34,PainArm,train,10.850005,15.715694
34,PainHand,train,11.177245,17.454556
34,PainArm,train,12.163245,3.7129872
34,PainArm,train,10.14333,11.348107
34,PainHand,train,5.4671993,21.180689
34,PainHand,train,9.473332,5.042546
34,PainHand,train,9.680278,7.3577194
34,PainArm,train,16.272701,3.6836708
34,PainArm,train,10.521866,19.496912
34,PainHand,train,17.916906,0.89195883
34,PainArm,train,16.507875,3.5119498
34,PainArm,train,5.302725,21.138699
34,PainHand,train,17.712845,-0.09812702
34,PainArm,train,11.119046,15.881147
34,PainHand,train,11.281051,13.780582
36,NoPain,train,-3.7687993,4.769681
36,NoPain,train,12.123672,-7.3004932
36,NoPain,train,16.531301,-1.6243021
36,NoPain,train,17.45623,2.2612023
36,NoPain,train,8.55844,20.692236
36,NoPain,train,-1.3804758,16.908222
36,NoPain,train,17.17456,-0.9564985
36,NoPain,train,0.5242447,-6.2071395
36,NoPain,train,16.316206,-1.8175251
36,NoPain,train,6.358376,21.284883
36,NoPain,train,-2.6201146,2.1256986
36,NoPain,train,6.5856147,21.28452
36,PainArm,train,-0.8711579,-3.531629
36,PainArm,train,7.3547573,21.093784
36,PainHand,train,14.132404,-3.659511
36,PainHand,train,12.0630865,3.704069
36,PainArm,train,12.126887,-7.7754407
36,PainArm,train,10.260609,4.1706653
36,PainArm,train,-1.769093,16.143093
36,PainArm,train,12.128821,-7.436081
36,PainHand,train,-1.0051534,17.497484
36,PainArm,train,8.861697,5.712079
36,PainArm,train,9.342477,7.0039864
36,PainHand,train,13.965306,-3.7465343
36,PainHand,train,11.025925,14.68072
36,PainHand,train,-5.2939186,7.4515896
36,PainArm,train,-4.585003,6.096789
36,PainHand,train,9.058561,20.473185
36,PainHand,train,-1.1637812,17.287935
36,PainHand,train,16.494774,-1.6732738
36,PainHand,train,15.155316,4.557506
36,PainHand,train,17.036573,-1.0854533
36,PainArm,train,11.068374,14.67306
36,PainArm,train,-3.7011,11.079422
36,PainHand,train,-2.3255916,0.78381974
36,PainArm,train,5.7556524,21.246485
37,NoPain,train,9.356506,7.0814543
37,NoPain,train,10.094687,11.065876
37,NoPain,train,10.151963,12.090223
37,NoPain,train,9.582523,8.34037
37,NoPain,train,8.846832,5.861942
37,NoPain,train,9.929032,4.339744
37,NoPain,train,13.071718,3.8677392
37,NoPain,train,9.581285,8.295764
37,NoPain,train,11.941291,3.678567
37,NoPain,train,8.856186,5.530153
37,NoPain,train,11.641036,3.6745884
37,NoPain,train,11.727546,3.6718132
37,PainArm,train,9.577788,8.31053
37,PainArm,train,11.103513,14.45839
37,PainHand,train,9.748441,9.446169
37,PainHand,train,9.882245,4.333413
37,PainArm,train,9.379888,4.8107786
37,PainArm,train,9.576861,8.282294
37,PainHand,train,10.900489,3.7194166
37,PainHand,train,9.4506,4.736678
37,PainArm,train,11.812405,3.6726098
37,PainArm,train,12.093404,3.700904
37,PainHand,train,12.750125,3.7589128
37,PainHand,train,8.838355,5.6884503
37,PainArm,train,9.147531,6.4866066
37,PainArm,train,11.963958,3.6771839
37,PainHand,train,11.773811,3.648389
37,PainArm,train,12.970467,3.7997339
37,PainArm,train,9.484573,7.5694165
37,PainHand,train,15.18444,4.5208883
37,PainHand,train,12.941083,3.7829754
37,PainHand,train,16.675587,3.3941338
37,PainArm,train,11.831563,3.6824803
37,PainHand,train,12.617343,3.7462943
37,PainHand,train,13.967268,4.266502
37,PainArm,train,15.075169,4.5207033
41,NoPain,train,-1.5697918,-2.1748605
41,NoPain,train,-0.8500054,-3.5608776
41,NoPain,train,-1.2822142,-2.8222492
41,NoPain,train,-1.4264159,-2.57692
41,NoPain,train,-0.24347328,-4.625678
41,NoPain,train,-0.61751187,-3.9717228
41,NoPain,train,4.081362,20.785755
41,NoPain,train,13.955761,4.2724705
41,NoPain,train,-1.8841205,-1.1403334
41,NoPain,train,-1.7230268,-1.700152
41,NoPain,train,-1.780444,16.11958
41,NoPain,train,-3.961149,10.681082
41,PainHand,train,-3.7183912,4.6508937
41,PainHand,train,-1.5210335,-2.3244224
41,PainArm,train,-2.273807,0.4373012
41,PainArm,train,-2.1080883,-0.11601383
41,PainHand,train,-2.4852335,1.6515715
41,PainHand,train,-0.5028079,-4.1587863
41,PainArm,train,0.38091746,-5.8070498
41,PainHand,train,-2.133141,-0.06685522
41,PainHand,train,-0.6327059,-3.943587
41,PainHand,train,-1.5531301,-2.2209606
41,PainArm,train,-2.13503,-0.07429386
41,PainHand,train,-1.9015882,-1.0705606
41,PainHand,train,8.806784,5.683067
41,PainArm,train,-2.6185892,2.156514
41,PainHand,train,10.262901,12.089505
41,PainArm,train,-1.7151976,-1.7232144
41,PainArm,train,11.172228,17.388554
41,PainArm,train,2.383869,-9.230296
41,PainArm,train,-0.39819396,18.16794
41,PainArm,train,10.282349,4.180234
41,PainArm,train,-2.2691448,0.37419358
41,PainHand,train,-1.954864,15.714078
41,PainHand,train,-3.7299774,11.02419
41,PainArm,train,-3.765912,4.743167
42,NoPain,train,0.39027765,-5.808836
42,NoPain,train,1.5001385,-8.165696
42,NoPain,train,1.6790823,-8.383805
42,NoPain,train,1.879157,-8.634117
42,NoPain,train,2.0140827,-8.793732
42,NoPain,train,-1.2763059,-2.84596
42,NoPain,train,-1.6922913,-1.7646438
42,NoPain,train,-0.9885144,17.518347
42,NoPain,train,-1.7295283,-1.6777236
42,NoPain,train,-2.641643,2.188864
42,NoPain,train,0.7960195,-7.004526
42,NoPain,train,-3.4850955,4.289321
42,PainArm,train,1.9732634,-8.743027
42,PainArm,train,-0.2827836,-4.5611825
42,PainHand,train,1.6607113,-8.368872
42,PainHand,train,1.4552835,-8.099265
42,PainArm,train,-0.8486329,-3.5513263
42,PainArm,train,0.8902081,-7.1688676
42,PainHand,train,0.62705654,-6.542379
42,PainHand,train,1.8531325,-8.605161
42,PainArm,train,1.4094136,-8.033522
42,PainArm,train,0.94108063,-7.246296
42,PainHand,train,1.3874757,-7.9997616
42,PainHand,train,-2.2668612,0.39421156
42,PainArm,train,-3.8996923,10.75419
42,PainArm,train,-2.7459311,2.3825128
42,PainHand,train,-2.5229707,1.7681335
42,PainArm,train,-2.6374302,2.1804817
42,PainArm,train,-3.5021892,4.3241234
42,PainHand,train,-2.4426522,1.5666828
42,PainHand,train,-0.8775061,-3.5230215
42,PainHand,train,-3.6963782,4.639975
42,PainArm,train,-2.355338,0.9839439
42,PainHand,train,-2.6461713,2.2004251
42,PainHand,train,-5.0710306,8.656378
42,PainArm,train,0.7877231,-6.990475
43,NoPain,train,12.657817,4.6625075
43,NoPain,train,12.666517,4.6435833
43,NoPain,train,14.71111,4.143414
43,NoPain,train,16.62194,2.0940979
43,NoPain,train,16.934673,2.0696037
43,NoPain,train,14.703263,4.1189485
43,NoPain,train,16.386595,0.078249395
43,NoPain,train,18.092045,-6.7939796
43,NoPain,train,14.583259,-2.3275223
43,NoPain,train,12.695749,4.600985
43,NoPain,train,6.015119,21.150076
43,NoPain,train,10.543947,5.185832
43,PainHand,train,10.827904,5.143291
43,PainHand,train,16.148594,-0.6490296
43,PainArm,train,9.894681,6.137217
43,PainArm,train,16.618813,1.8202114
43,PainHand,train,9.875441,6.3742795
43,PainHand,train,10.566205,5.1350975
43,PainArm,train,2.3985105,20.0621
43,PainArm,train,4.4804654,20.870018
43,PainHand,train,16.550222,1.9894959
43,PainArm,train,10.95256,12.547784
43,PainHand,train,10.910687,5.0867076
43,PainArm,train,16.388144,0.20784697
43,PainArm,train,11.273381,15.455912
43,PainHand,train,18.08242,-6.7805448
43,PainHand,train,10.778638,5.131613
43,PainHand,train,4.418118,20.84068
43,PainArm,train,14.781397,4.0625057
43,PainArm,train,-2.6403425,2.1978452
43,PainHand,train,12.637593,4.6933403
43,PainArm,train,12.704834,4.703702
43,PainArm,train,11.296419,15.331613
43,PainHand,train,18.032768,-6.7272677
43,PainArm,train,10.308902,5.553792
43,PainHand,train,-0.3330431,18.217062
44,NoPain,train,17.94261,1.1622639
44,NoPain,train,15.583968,-2.7486403
44,NoPain,train,12.165876,-8.203869
44,NoPain,train,15.984068,-2.3018837
44,NoPain,train,14.690807,-3.5091813
44,NoPain,train,10.176203,12.034979
44,NoPain,train,9.870604,20.021227
44,NoPain,train,9.446206,4.7223883
44,NoPain,train,10.673917,15.474053
44,NoPain,train,3.6968734,20.630693
44,NoPain,train,11.045738,14.641912
44,NoPain,train,10.116381,11.221969
44,PainArm,train,14.604793,-3.5742722
44,PainArm,train,17.422533,2.3048346
44,PainHand,train,9.495578,7.5166683
44,PainHand,train,10.878512,3.6765893
44,PainArm,train,9.574592,4.6193614
44,PainArm,train,10.591291,16.1642
44,PainArm,train,10.388982,12.546214
44,PainArm,train,5.588517,21.202782
44,PainHand,train,10.934501,16.70038
44,PainArm,train,8.959407,6.096638
44,PainArm,train,10.85769,19.414768
44,PainHand,train,10.915292,14.871269
44,PainHand,train,9.076452,20.462614
44,PainHand,train,10.496704,15.897051
44,PainArm,train,9.943273,19.969406
44,PainHand,train,9.119867,20.447922
44,PainHand,train,10.606803,16.05354
44,PainHand,train,11.18829,17.857601
44,PainArm,train,11.02724,16.938671
44,PainHand,train,2.0547264,19.949966
44,PainArm,train,5.679141,21.278837
44,PainArm,train,9.189917,20.402971
44,PainHand,train,2.9199238,20.322083
44,PainHand,train,11.09005,18.899662
45,NoPain,train,16.366268,0.15832828
45,NoPain,train,16.17389,-0.5811385
45,NoPain,train,16.512129,2.0660892
45,NoPain,train,16.643,1.8945522
45,NoPain,train,16.499878,2.084934
45,NoPain,train,14.651323,-2.2789645
45,NoPain,train,14.985967,3.9565258
45,NoPain,train,15.037091,3.9795225
45,NoPain,train,16.499811,2.171049
45,NoPain,train,16.539263,2.0291789
45,NoPain,train,18.073439,-6.773832
45,NoPain,train,15.048573,3.9349813
45,PainHand,train,14.923836,3.950612
45,PainHand,train,15.097486,3.8516016
45,PainArm,train,14.740924,4.0906053
45,PainArm,train,16.519058,2.0613546
45,PainHand,train,16.396734,0.43273982
45,PainHand,train,16.328314,0.17756562
45,PainArm,train,16.738861,1.7966146
45,PainHand,train,16.34415,0.067283936
45,PainHand,train,9.930337,6.1447825
45,PainHand,train,16.452078,2.1198113
45,PainArm,train,16.381199,0.12121112
45,PainHand,train,12.6384325,4.7292986
45,PainHand,train,16.35541,0.11481169
45,PainArm,train,16.500135,1.9981282
45,PainHand,train,16.257566,-0.14777288
45,PainArm,train,16.257734,-0.8823262
45,PainArm,train,16.216988,-0.5349873
45,PainArm,train,16.582249,2.044488
45,PainArm,train,16.309027,-0.003005205
45,PainArm,train,16.618523,1.8463006
45,PainArm,train,14.545628,-2.387518
45,PainHand,train,16.173964,-0.5505262
45,PainHand,train,16.362066,0.12017846
45,PainArm,train,16.624956,1.7295073
46,NoPain,train,-3.9748979,10.660214
46,NoPain,train,-3.6522539,11.194961
46,NoPain,train,-3.8962681,10.825514
46,NoPain,train,-5.0618267,8.664418
46,NoPain,train,-5.067044,8.646472
46,NoPain,train,-4.542926,6.042448
46,NoPain,train,11.147862,18.665041
46,NoPain,train,9.20539,20.399403
46,NoPain,train,1.6652735,19.722633
46,NoPain,train,9.870656,20.004484
46,NoPain,train,10.870453,19.402376
46,NoPain,train,10.076281,10.964109
46,PainArm,train,-4.833426,6.4503098
46,PainArm,train,-5.0980983,8.616027
46,PainHand,train,-3.574578,11.28841
46,PainHand,train,-3.5250692,4.3503914
46,PainArm,train,-5.2886925,7.2652345
46,PainArm,train,-5.040534,6.825906
46,PainHand,train,-3.6561737,11.2054615
46,PainHand,train,-1.7907089,16.085962
46,PainArm,train,-1.8259094,16.03311
46,PainArm,train,5.3507032,21.175407
46,PainHand,train,11.072366,19.095863
46,PainHand,train,11.21821,17.640453
46,PainArm,train,10.133397,11.252328
46,PainArm,train,10.106322,11.12616
46,PainHand,train,10.591484,16.128849
46,PainArm,train,11.1321945,18.559399
46,PainArm,train,10.429386,15.850613
46,PainHand,train,7.8572574,20.94147
46,PainHand,train,10.938728,19.352392
46,PainHand,train,-3.7175605,11.142513
46,PainArm,train,-2.336574,0.8587813
46,PainHand,train,16.35985,3.6346066
46,PainHand,train,12.784162,3.754098
46,PainArm,train,17.072128,3.0264156
47,NoPain,train,8.81879,5.5836906
47,NoPain,train,16.30988,-1.8248755
47,NoPain,train,15.302897,4.392991
47,NoPain,train,17.966572,1.158391
47,NoPain,train,17.371235,-0.68181086
47,NoPain,train,14.474409,4.3784003
47,NoPain,train,11.067509,15.825416
47,NoPain,train,9.46908,7.1769323
47,NoPain,train,17.231558,2.496947
47,NoPain,train,17.795502,0.07442509
47,NoPain,train,10.867168,19.366041
47,NoPain,train,13.998793,4.3050737
47,PainArm,train,9.376056,20.29106
47,PainArm,train,16.478188,3.5289786
47,PainHand,train,17.885448,1.0662847
47,PainHand,train,9.69897,8.772864
47,PainArm,train,10.922065,15.905487
47,PainArm,train,11.159404,15.886485
47,PainArm,train,12.908585,4.317772
47,PainArm,train,0.9751286,19.239807
47,PainHand,train,10.810838,12.844316
47,PainArm,train,2.2095325,19.999329
47,PainArm,train,-0.78182566,-3.6773124
47,PainHand,train,9.607978,7.172577
47,PainHand,train,17.151413,2.7452064
47,PainHand,train,6.036123,21.184502
47,PainArm,train,3.8393183,20.660261
47,PainHand,train,-4.9262424,7.4213376
47,PainHand,train,-1.451751,-2.498131
47,PainHand,train,10.846999,12.582157
47,PainHand,train,1.0055405,19.239576
47,PainHand,train,-3.6334293,11.139952
47,PainArm,train,6.2054005,21.173695
47,PainArm,train,11.106929,17.576496
47,PainHand,train,11.122821,17.842295
47,PainArm,train,-0.63468283,17.912415
48,NoPain,train,10.180014,4.310969
48,NoPain,train,9.731116,9.160532
48,NoPain,train,9.993395,4.3543005
48,NoPain,train,9.156637,6.429286
48,NoPain,train,8.845763,5.874738
48,NoPain,train,8.876087,5.958735
48,NoPain,train,8.8121395,5.6579766
48,NoPain,train,9.468197,4.7435164
48,NoPain,train,14.172679,4.3361936
48,NoPain,train,10.225787,4.2469816
48,NoPain,train,0.39904684,18.852537
48,NoPain,train,12.742634,3.827028
48,PainHand,train,9.693824,7.029321
48,PainHand,train,9.562081,7.279916
48,PainArm,train,9.389036,5.018246
48,PainArm,train,13.021589,4.4172063
48,PainHand,train,14.884564,4.3925295
48,PainHand,train,10.049499,4.3359685
48,PainArm,train,10.116604,4.3261385
48,PainHand,train,13.910155,4.3162107
48,PainHand,train,9.698536,9.049826
48,PainHand,train,12.445407,3.7837043
48,PainArm,train,13.704511,4.2138705
48,PainHand,train,12.4350605,3.862498
48,PainHand,train,10.992885,3.7503364
48,PainArm,train,11.038152,3.8017194
48,PainHand,train,8.86165,5.901795
48,PainArm,train,13.637918,4.16431
48,PainArm,train,10.278024,4.3529744
48,PainArm,train,8.818489,5.648942
48,PainArm,train,10.284535,4.3236947
48,PainArm,train,11.039155,13.400605
48,PainArm,train,9.163338,6.412013
48,PainHand,train,9.492038,7.146999
48,PainHand,train,9.694871,8.951849
48,PainArm,train,9.570681,7.1634836
49,NoPain,train,-0.5678807,-4.0568013
49,NoPain,train,-2.4376154,1.5818247
49,NoPain,train,-2.3406606,14.933048
49,NoPain,train,-2.3519413,14.9236555
49,NoPain,train,-5.3021073,7.170472
49,NoPain,train,1.3231931,19.521893
49,NoPain,train,-0.38668868,18.178463
49,NoPain,train,10.04187,10.783941
49,NoPain,train,0.9421408,19.22391
49,NoPain,train,10.561289,16.010015
49,NoPain,train,10.743716,19.455229
49,NoPain,train,1.1537668,19.410095
49,PainArm,train,-4.613559,6.148549
49,PainArm,train,-4.265389,10.038421
49,PainHand,train,-2.5013084,1.7361889
49,PainHand,train,5.724739,21.180882
49,PainArm,train,-4.8361993,6.488307
49,PainArm,train,3.6950047,20.616201
49,PainHand,train,1.3061768,19.535337
49,PainHand,train,-0.31183872,-4.529664
49,PainArm,train,10.956861,15.8347435
49,PainArm,train,6.55847,21.280151
49,PainHand,train,1.7741357,19.762445
49,PainHand,train,-4.9753175,8.6502
49,PainArm,train,-5.2373137,7.3610406
49,PainArm,train,-1.591372,16.550142
49,PainHand,train,-4.414206,5.864125
49,PainArm,train,11.042406,18.679085
49,PainArm,train,11.0940485,18.673964
49,PainHand,train,2.6109424,20.194235
49,PainHand,train,-5.258461,7.3753395
49,PainHand,train,4.9671316,21.055237
49,PainArm,train,10.951965,14.805751
49,PainHand,train,0.8192492,19.141272
49,PainHand,train,3.6093524,20.589216
49,PainArm,train,3.690651,20.625774
52,NoPain,train,10.999831,19.312948
52,NoPain,train,11.208949,17.622456
52,NoPain,train,11.111313,19.046785
52,NoPain,train,10.969079,19.36561
52,NoPain,train,9.909747,20.025074
52,NoPain,train,17.985367,1.0087287
52,NoPain,train,10.985069,14.726807
52,NoPain,train,10.397776,15.832817
52,NoPain,train,9.318907,4.912147
52,NoPain,train,5.8269696,21.227182
52,NoPain,train,3.9900262,20.74808
52,NoPain,train,10.980407,19.326694
52,PainArm,train,7.392601,21.12626
52,PainArm,train,2.6103897,20.188782
52,PainHand,train,4.0073857,20.755724
52,PainHand,train,9.435361,20.240807
52,PainArm,train,6.4207726,21.27754
52,PainArm,train,6.061378,21.234184
52,PainHand,train,5.503213,21.193922
52,PainHand,train,7.1332726,21.16952
52,PainArm,train,3.7825456,20.671873
52,PainArm,train,7.884739,20.981485
52,PainHand,train,11.198623,17.419193
52,PainHand,train,6.8410754,21.252321
52,PainArm,train,2.949154,20.337624
52,PainArm,train,8.910258,20.549341
52,PainHand,train,9.782293,20.086329
52,PainArm,train,16.013859,3.8802025
52,PainArm,train,3.001542,20.340555
52,PainHand,train,8.83498,5.822955
52,PainHand,train,15.894725,-2.395205
52,PainHand,train,17.506458,-0.4847969
52,PainArm,train,9.7302,9.4554615
52,PainHand,train,17.970558,0.8211583
52,PainHand,train,10.360331,12.518358
52,PainArm,train,10.94202,13.312749
53,NoPain,train,5.329523,21.17657
53,NoPain,train,3.6498458,20.600851
53,NoPain,train,2.9110067,20.318567
53,NoPain,train,4.1849766,20.819355
53,NoPain,train,4.4277706,20.89906
53,NoPain,train,2.988298,20.330126
53,NoPain,train,2.1017027,19.965149
53,NoPain,train,2.9110985,20.320784
53,NoPain,train,-4.2671895,10.065622
53,NoPain,train,-0.09167271,18.449194
53,NoPain,train,3.7554152,20.65682
53,NoPain,train,3.0240307,20.360075
53,PainHand,train,-1.6568314,16.396011
53,PainHand,train,4.4172797,20.87036
53,PainArm,train,0.008179633,18.543642
53,PainArm,train,-3.9098113,10.694511
53,PainHand,train,-2.0734682,15.513374
53,PainHand,train,-1.4724157,16.810663
53,PainArm,train,-3.9595926,10.653872
53,PainArm,train,-2.155704,15.37127
53,PainHand,train,0.07556241,18.599527
53,PainArm,train,3.015057,20.35544
53,PainHand,train,-0.9759173,17.532505
53,PainArm,train,-0.15681429,18.39366
53,PainArm,train,-0.054142807,18.486418
53,PainHand,train,-2.0300784,15.601897
53,PainHand,train,-1.9778799,15.678859
53,PainHand,train,-3.6490169,11.159123
53,PainArm,train,-1.2909226,17.103203
53,PainArm,train,-3.9320707,10.714284
53,PainHand,train,0.06380964,18.593403
53,PainArm,train,0.37359533,18.838463
53,PainArm,train,-5.282196,7.2690067
53,PainHand,train,-1.9931382,15.661626
53,PainArm,train,-4.813291,6.4244704
53,PainHand,train,-3.7058694,11.076352
55,NoPain,train,9.724265,8.537329
55,NoPain,train,13.936413,4.331046
55,NoPain,train,12.987358,4.325109
55,NoPain,train,10.868944,12.882125
55,NoPain,train,17.839193,0.18805476
55,NoPain,train,11.160893,15.852287
55,NoPain,train,-1.8926631,15.866021
55,NoPain,train,2.4361644,20.08712
55,NoPain,train,6.125772,21.183302
55,NoPain,train,9.680356,7.7380247
55,NoPain,train,14.818439,4.402228
55,NoPain,train,9.393862,20.277376
55,PainHand,train,10.764167,12.361391
55,PainHand,train,9.420702,4.9928446
55,PainArm,train,12.980566,4.337999
55,PainArm,train,11.109029,17.434624
55,PainHand,train,10.33555,19.607744
55,PainHand,train,11.175756,16.085241
55,PainArm,train,9.427988,6.448518
55,PainHand,train,9.68065,7.5920234
55,PainHand,train,15.676668,3.8940089
55,PainHand,train,13.035037,4.34036
55,PainArm,train,14.040356,4.328676
55,PainHand,train,7.617462,21.057812
55,PainHand,train,7.825848,20.983555
55,PainArm,train,9.769553,9.032021
55,PainHand,train,13.863893,4.306169
55,PainArm,train,9.403568,5.0521
55,PainArm,train,4.442266,20.900522
55,PainArm,train,9.724035,9.08036
55,PainArm,train,7.7552032,21.009443
55,PainArm,train,-0.016252017,18.519997
55,PainArm,train,10.778473,12.44762
55,PainHand,train,5.943867,21.168915
55,PainHand,train,10.982524,3.7573538
55,PainArm,train,2.327605,20.060648
56,NoPain,train,12.837114,3.7749727
56,NoPain,train,17.315464,2.5027878
56,NoPain,train,8.6620035,-4.5533657
56,NoPain,train,1.4254711,19.586279
56,NoPain,train,8.637757,-4.5772343
56,NoPain,train,16.144764,3.7703536
56,NoPain,train,0.10685604,18.630104
56,NoPain,train,17.38296,2.284713
56,NoPain,train,13.940013,4.277904
56,NoPain,train,11.030857,3.7245195
56,NoPain,train,10.187632,11.335388
56,NoPain,train,17.855453,0.17524667
56,PainArm,train,8.708038,-4.539989
56,PainArm,train,17.82054,0.087391935
56,PainHand,train,16.242622,-1.8261764
56,PainHand,train,8.584418,-4.6070037
56,PainArm,train,-1.4279432,16.898586
56,PainArm,train,17.849558,1.441911
56,PainHand,train,11.132503,3.7143416
56,PainHand,train,10.537892,12.22493
56,PainArm,train,16.757755,-1.3154783
56,PainArm,train,10.990475,3.7413993
56,PainHand,train,8.620346,-4.5762005
56,PainHand,train,11.118194,14.546006
56,PainArm,train,10.10196,10.972805
56,PainArm,train,11.023202,15.77952
56,PainHand,train,2.7768748,20.261845
56,PainArm,train,17.866186,1.3796437
56,PainArm,train,9.120942,6.4796224
56,PainHand,train,-0.8143721,17.716494
56,PainHand,train,-1.3908862,-2.6384015
56,PainHand,train,-2.7458224,2.403619
56,PainArm,train,8.683129,-4.539906
56,PainHand,train,11.167738,17.498373
56,PainHand,train,-3.6605752,4.5861483
56,PainArm,train,7.8661633,20.967257
57,NoPain,train,12.140292,-8.015359
57,NoPain,train,12.127452,-7.7944717
57,NoPain,train,12.138556,-8.024717
57,NoPain,train,12.147207,-7.984669
57,NoPain,train,12.130384,-7.9238715
57,NoPain,train,17.466429,-0.48259562
57,NoPain,train,16.77477,-1.3344857
57,NoPain,train,14.635674,-3.5322218
57,NoPain,train,12.00147,-5.7135954
57,NoPain,train,11.979972,-4.933758
57,NoPain,train,15.256539,4.4775395
57,NoPain,train,16.76672,-1.3782767
57,PainHand,train,17.948027,0.5109433
57,PainHand,train,15.57119,-2.7258155
57,PainArm,train,15.560917,-2.7038589
57,PainArm,train,9.362022,-4.38398
57,PainHand,train,0.9855443,-7.3226666
57,PainHand,train,-2.1326773,15.452177
57,PainArm,train,-1.470181,16.816908
57,PainArm,train,8.978818,-4.4718423
57,PainHand,train,14.014942,-3.6893375
57,PainArm,train,16.471928,-1.6776514
57,PainHand,train,16.284609,-1.8445495
57,PainArm,train,17.320036,-0.7512501
57,PainArm,train,11.842677,-4.9093733
57,PainHand,train,16.335482,3.642142
57,PainHand,train,-3.414944,4.153804
57,PainHand,train,9.347572,4.939361
57,PainArm,train,15.105547,4.550425
57,PainArm,train,4.509478,20.913437
57,PainHand,train,14.041315,4.318733
57,PainArm,train,10.936056,3.704156
57,PainArm,train,11.07489,3.6776893
57,PainHand,train,13.932614,-3.755699
57,PainArm,train,17.943356,1.3076426
57,PainHand,train,17.962053,1.2810488
58,NoPain,train,-4.9392214,8.687388
58,NoPain,train,-5.1027446,7.3750677
58,NoPain,train,-4.7763915,6.408229
58,NoPain,train,-4.9454446,8.6078205
58,NoPain,train,-4.034341,10.524761
58,NoPain,train,-4.265753,9.975361
58,NoPain,train,-4.7803445,6.653826
58,NoPain,train,-4.471517,5.9482636
58,NoPain,train,-1.7302929,16.195538
58,NoPain,train,-3.6377096,11.123938
58,NoPain,train,-1.9351449,15.753607
58,NoPain,train,-3.6289928,11.170718
58,PainArm,train,-3.858185,4.9063606
58,PainArm,train,-4.6157618,6.283654
58,PainHand,train,-4.554629,6.2497005
58,PainHand,train,-3.8763797,10.431527
58,PainArm,train,-4.4212937,5.893386
58,PainArm,train,-3.8641372,10.502082
58,PainArm,train,-4.97021,7.521808
58,PainArm,train,-4.9968443,7.4170804
58,PainHand,train,-3.8626409,4.924097
58,PainArm,train,-3.6258678,4.4979463
58,PainArm,train,-4.930501,8.287536
58,PainHand,train,-4.896415,7.3251715
58,PainHand,train,-4.968654,8.478548
58,PainHand,train,-3.8500595,4.8912597
58,PainArm,train,-4.350789,5.7858133
58,PainHand,train,-4.9248557,7.35201
58,PainHand,train,-4.438645,5.9033294
58,PainHand,train,-3.6046882,4.4659877
58,PainHand,train,-4.8196917,6.808579
58,PainHand,train,-4.8770604,7.0424485
58,PainArm,train,-4.9631114,7.506584
58,PainArm,train,-3.662385,4.553759
58,PainHand,train,-4.4596334,5.9430647
58,PainArm,train,-3.5539937,4.4068084
59,NoPain,train,11.982476,-5.5279512
59,NoPain,train,11.947314,-5.1257625
59,NoPain,train,11.975592,-5.3669424
59,NoPain,train,11.999074,-5.679379
59,NoPain,train,11.99786,-5.7193646
59,NoPain,train,11.855565,-4.9010205
59,NoPain,train,12.091737,-6.8611026
59,NoPain,train,11.997778,-5.7312217
59,NoPain,train,12.020536,-6.268605
59,NoPain,train,12.101014,-6.8593903
59,NoPain,train,12.1331625,-6.9311447
59,NoPain,train,11.998658,-5.6717057
59,PainHand,train,9.494961,7.4503074
